parsed_smell,parsed_smell_identifiers,message
"
						125 ExpressionStatement
							125 SimpleAssignmentExpression
								125 IdentifierName
								125 AsExpression
									125 InvocationExpression
										125 SimpleMemberAccessExpression
											125 InvocationExpression
												125 SimpleMemberAccessExpression
													125 IdentifierName
													125 IdentifierName
												125 ArgumentList
													125 Argument
														125 ArrayCreationExpression
															125 ArrayType
																125 IdentifierName
																125 ArrayRankSpecifier
																	125 OmittedArraySizeExpression
															125 ArrayInitializerExpression
											125 IdentifierName
										125 ArgumentList
											125 Argument
												125 ArrayCreationExpression
													125 ArrayType
														125 PredefinedType
														125 ArrayRankSpecifier
															125 OmittedArraySizeExpression
													125 ArrayInitializerExpression
									125 IdentifierName
","
						125 ExpressionStatement
							125 SimpleAssignmentExpression
								125 IdentifierName _generic_cell_ops
								125 AsExpression
									125 InvocationExpression
										125 SimpleMemberAccessExpression
											125 InvocationExpression
												125 SimpleMemberAccessExpression
													125 IdentifierName provider_type
													125 IdentifierName GetConstructor
												125 ArgumentList
													125 Argument
														125 ArrayCreationExpression
															125 ArrayType
																125 IdentifierName Type
																125 ArrayRankSpecifier
																	125 OmittedArraySizeExpression
															125 ArrayInitializerExpression
											125 IdentifierName Invoke
										125 ArgumentList
											125 Argument
												125 ArrayCreationExpression
													125 ArrayType
														125 PredefinedType
														125 ArrayRankSpecifier
															125 OmittedArraySizeExpression
													125 ArrayInitializerExpression
									125 IdentifierName IGenericCellOperations",Refactor
"
						125 ExpressionStatement
							125 SimpleAssignmentExpression
								125 IdentifierName
								125 AsExpression
									125 InvocationExpression
										125 SimpleMemberAccessExpression
											125 InvocationExpression
												125 SimpleMemberAccessExpression
													125 IdentifierName
													125 IdentifierName
												125 ArgumentList
													125 Argument
														125 ArrayCreationExpression
															125 ArrayType
																125 IdentifierName
																125 ArrayRankSpecifier
																	125 OmittedArraySizeExpression
															125 ArrayInitializerExpression
											125 IdentifierName
										125 ArgumentList
											125 Argument
												125 ArrayCreationExpression
													125 ArrayType
														125 PredefinedType
														125 ArrayRankSpecifier
															125 OmittedArraySizeExpression
													125 ArrayInitializerExpression
									125 IdentifierName
","
						125 ExpressionStatement
							125 SimpleAssignmentExpression
								125 IdentifierName _generic_cell_ops
								125 AsExpression
									125 InvocationExpression
										125 SimpleMemberAccessExpression
											125 InvocationExpression
												125 SimpleMemberAccessExpression
													125 IdentifierName provider_type
													125 IdentifierName GetConstructor
												125 ArgumentList
													125 Argument
														125 ArrayCreationExpression
															125 ArrayType
																125 IdentifierName Type
																125 ArrayRankSpecifier
																	125 OmittedArraySizeExpression
															125 ArrayInitializerExpression
											125 IdentifierName Invoke
										125 ArgumentList
											125 Argument
												125 ArrayCreationExpression
													125 ArrayType
														125 PredefinedType
														125 ArrayRankSpecifier
															125 OmittedArraySizeExpression
													125 ArrayInitializerExpression
									125 IdentifierName IGenericCellOperations",Refactor
"
						126 ExpressionStatement
							126 SimpleAssignmentExpression
								126 IdentifierName
								126 AsExpression
									126 InvocationExpression
										126 SimpleMemberAccessExpression
											126 InvocationExpression
												126 SimpleMemberAccessExpression
													126 IdentifierName
													126 IdentifierName
												126 ArgumentList
													126 Argument
														126 ArrayCreationExpression
															126 ArrayType
																126 IdentifierName
																126 ArrayRankSpecifier
																	126 OmittedArraySizeExpression
															126 ArrayInitializerExpression
											126 IdentifierName
										126 ArgumentList
											126 Argument
												126 ArrayCreationExpression
													126 ArrayType
														126 PredefinedType
														126 ArrayRankSpecifier
															126 OmittedArraySizeExpression
													126 ArrayInitializerExpression
									126 IdentifierName
","
						126 ExpressionStatement
							126 SimpleAssignmentExpression
								126 IdentifierName _storage_schema
								126 AsExpression
									126 InvocationExpression
										126 SimpleMemberAccessExpression
											126 InvocationExpression
												126 SimpleMemberAccessExpression
													126 IdentifierName schema_type
													126 IdentifierName GetConstructor
												126 ArgumentList
													126 Argument
														126 ArrayCreationExpression
															126 ArrayType
																126 IdentifierName Type
																126 ArrayRankSpecifier
																	126 OmittedArraySizeExpression
															126 ArrayInitializerExpression
											126 IdentifierName Invoke
										126 ArgumentList
											126 Argument
												126 ArrayCreationExpression
													126 ArrayType
														126 PredefinedType
														126 ArrayRankSpecifier
															126 OmittedArraySizeExpression
													126 ArrayInitializerExpression
									126 IdentifierName IStorageSchema",Refactor
"
						126 ExpressionStatement
							126 SimpleAssignmentExpression
								126 IdentifierName
								126 AsExpression
									126 InvocationExpression
										126 SimpleMemberAccessExpression
											126 InvocationExpression
												126 SimpleMemberAccessExpression
													126 IdentifierName
													126 IdentifierName
												126 ArgumentList
													126 Argument
														126 ArrayCreationExpression
															126 ArrayType
																126 IdentifierName
																126 ArrayRankSpecifier
																	126 OmittedArraySizeExpression
															126 ArrayInitializerExpression
											126 IdentifierName
										126 ArgumentList
											126 Argument
												126 ArrayCreationExpression
													126 ArrayType
														126 PredefinedType
														126 ArrayRankSpecifier
															126 OmittedArraySizeExpression
													126 ArrayInitializerExpression
									126 IdentifierName
","
						126 ExpressionStatement
							126 SimpleAssignmentExpression
								126 IdentifierName _storage_schema
								126 AsExpression
									126 InvocationExpression
										126 SimpleMemberAccessExpression
											126 InvocationExpression
												126 SimpleMemberAccessExpression
													126 IdentifierName schema_type
													126 IdentifierName GetConstructor
												126 ArgumentList
													126 Argument
														126 ArrayCreationExpression
															126 ArrayType
																126 IdentifierName Type
																126 ArrayRankSpecifier
																	126 OmittedArraySizeExpression
															126 ArrayInitializerExpression
											126 IdentifierName Invoke
										126 ArgumentList
											126 Argument
												126 ArrayCreationExpression
													126 ArrayType
														126 PredefinedType
														126 ArrayRankSpecifier
															126 OmittedArraySizeExpression
													126 ArrayInitializerExpression
									126 IdentifierName IStorageSchema",Refactor
"
		143 MethodDeclaration
			143 IdentifierName
			143 ParameterList
","
		143 MethodDeclaration
			143 IdentifierName TrinityErrorCode
			143 ParameterList",Adjustment
"
		167 MethodDeclaration
			167 IdentifierName
			167 ParameterList
","
		167 MethodDeclaration
			167 IdentifierName TrinityErrorCode
			167 ParameterList",Adjustment
"
		192 MethodDeclaration
			192 IdentifierName
			192 ParameterList
","
		192 MethodDeclaration
			192 IdentifierName TrinityErrorCode
			192 ParameterList",Adjustment
"
												217 LocalDeclarationStatement
													217 VariableDeclaration
														217 IdentifierName
														217 VariableDeclarator
															217 EqualsValueClause
																217 InvocationExpression
																	217 SimpleMemberAccessExpression
																		217 IdentifierName
																		217 IdentifierName
																	217 ArgumentList
																		217 Argument
																			217 ArrayCreationExpression
																				217 ArrayType
																					217 IdentifierName
																					217 ArrayRankSpecifier
																						217 OmittedArraySizeExpression
																				217 ArrayInitializerExpression
","
												217 LocalDeclarationStatement
													217 VariableDeclaration
														217 IdentifierName var
														217 VariableDeclarator
															217 EqualsValueClause
																217 InvocationExpression
																	217 SimpleMemberAccessExpression
																		217 IdentifierName mc_type
																		217 IdentifierName GetConstructor
																	217 ArgumentList
																		217 Argument
																			217 ArrayCreationExpression
																				217 ArrayType
																					217 IdentifierName Type
																					217 ArrayRankSpecifier
																						217 OmittedArraySizeExpression
																				217 ArrayInitializerExpression",Refactor
"
												223 LocalDeclarationStatement
													223 VariableDeclaration
														223 IdentifierName
														223 VariableDeclarator
															223 EqualsValueClause
																223 AsExpression
																	223 InvocationExpression
																		223 SimpleMemberAccessExpression
																			223 IdentifierName
																			223 IdentifierName
																		223 ArgumentList
																			223 Argument
																				223 ArrayCreationExpression
																					223 ArrayType
																						223 PredefinedType
																						223 ArrayRankSpecifier
																							223 OmittedArraySizeExpression
																					223 ArrayInitializerExpression
																	223 IdentifierName
","
												223 LocalDeclarationStatement
													223 VariableDeclaration
														223 IdentifierName var
														223 VariableDeclarator
															223 EqualsValueClause
																223 AsExpression
																	223 InvocationExpression
																		223 SimpleMemberAccessExpression
																			223 IdentifierName ctor
																			223 IdentifierName Invoke
																		223 ArgumentList
																			223 Argument
																				223 ArrayCreationExpression
																					223 ArrayType
																						223 PredefinedType
																						223 ArrayRankSpecifier
																							223 OmittedArraySizeExpression
																					223 ArrayInitializerExpression
																	223 IdentifierName MemoryCloud",Refactor
"
													230 ContinueStatement
","
													230 ContinueStatement",Remove
"
								81 ThrowStatement
									81 ObjectCreationExpression
										81 IdentifierName
										81 ArgumentList
											81 Argument
												81 StringLiteralExpression
","
								81 ThrowStatement
									81 ObjectCreationExpression
										81 IdentifierName Exception
										81 ArgumentList
											81 Argument
												81 StringLiteralExpression",Refactor
